timestamp, name, temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%], pstate
2026/09/10 08:57:59.867, NVIDIA GeForce RTX 3090, 80, 358.18 W, 370.00 W, 1515 MHz, 9501 MHz, 100 %, 75 %, P2
2026/09/10 08:57:59.968, NVIDIA GeForce RTX 3090, 80, 358.18 W, 370.00 W, 1515 MHz, 9501 MHz, 100 %, 75 %, P2
2026/09/10 08:58:00.069, NVIDIA GeForce RTX 3090, 80, 358.18 W, 370.00 W, 1515 MHz, 9501 MHz, 100 %, 75 %, P2
2026/09/10 08:58:00.170, NVIDIA GeForce RTX 3090, 80, 358.18 W, 370.00 W, 1515 MHz, 9501 MHz, 100 %, 75 %, P2
2026/09/10 08:58:00.271, NVIDIA GeForce RTX 3090, 79, 361.25 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 75 %, P2
2026/09/10 08:58:00.372, NVIDIA GeForce RTX 3090, 79, 361.25 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 75 %, P2
2026/09/10 08:58:00.473, NVIDIA GeForce RTX 3090, 79, 361.25 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 75 %, P2
2026/09/10 08:58:00.574, NVIDIA GeForce RTX 3090, 79, 361.25 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 75 %, P2
2026/09/10 08:58:00.675, NVIDIA GeForce RTX 3090, 79, 361.25 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 75 %, P2
2026/09/10 08:58:00.775, NVIDIA GeForce RTX 3090, 80, 366.10 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:00.877, NVIDIA GeForce RTX 3090, 80, 366.10 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:00.978, NVIDIA GeForce RTX 3090, 80, 366.10 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:01.079, NVIDIA GeForce RTX 3090, 80, 366.10 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:01.179, NVIDIA GeForce RTX 3090, 80, 366.10 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:01.280, NVIDIA GeForce RTX 3090, 81, 361.29 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:01.381, NVIDIA GeForce RTX 3090, 81, 361.29 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:01.482, NVIDIA GeForce RTX 3090, 81, 361.29 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:01.583, NVIDIA GeForce RTX 3090, 81, 361.29 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:01.684, NVIDIA GeForce RTX 3090, 81, 361.29 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:01.785, NVIDIA GeForce RTX 3090, 79, 355.65 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 32 %, P2
2026/09/10 08:58:01.886, NVIDIA GeForce RTX 3090, 79, 355.65 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 32 %, P2
2026/09/10 08:58:01.987, NVIDIA GeForce RTX 3090, 79, 355.65 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 32 %, P2
2026/09/10 08:58:02.088, NVIDIA GeForce RTX 3090, 79, 355.65 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 32 %, P2
2026/09/10 08:58:02.189, NVIDIA GeForce RTX 3090, 79, 355.65 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 32 %, P2
2026/09/10 08:58:02.290, NVIDIA GeForce RTX 3090, 79, 359.27 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 32 %, P2
2026/09/10 08:58:02.391, NVIDIA GeForce RTX 3090, 79, 359.27 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 32 %, P2
2026/09/10 08:58:02.492, NVIDIA GeForce RTX 3090, 79, 359.27 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 32 %, P2
2026/09/10 08:58:02.592, NVIDIA GeForce RTX 3090, 79, 359.27 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 32 %, P2
2026/09/10 08:58:02.693, NVIDIA GeForce RTX 3090, 79, 359.27 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 32 %, P2
2026/09/10 08:58:02.794, NVIDIA GeForce RTX 3090, 80, 360.53 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:02.895, NVIDIA GeForce RTX 3090, 80, 360.53 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:02.996, NVIDIA GeForce RTX 3090, 80, 360.53 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:03.097, NVIDIA GeForce RTX 3090, 80, 360.53 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:03.198, NVIDIA GeForce RTX 3090, 80, 360.53 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:03.299, NVIDIA GeForce RTX 3090, 81, 360.90 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:03.400, NVIDIA GeForce RTX 3090, 81, 360.90 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:03.501, NVIDIA GeForce RTX 3090, 81, 360.90 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:03.603, NVIDIA GeForce RTX 3090, 81, 360.90 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:03.704, NVIDIA GeForce RTX 3090, 81, 360.90 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:03.805, NVIDIA GeForce RTX 3090, 79, 358.76 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:03.905, NVIDIA GeForce RTX 3090, 79, 358.76 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:04.006, NVIDIA GeForce RTX 3090, 79, 358.76 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:04.107, NVIDIA GeForce RTX 3090, 79, 358.76 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:04.208, NVIDIA GeForce RTX 3090, 79, 358.76 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:04.309, NVIDIA GeForce RTX 3090, 80, 362.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:04.410, NVIDIA GeForce RTX 3090, 80, 362.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:04.511, NVIDIA GeForce RTX 3090, 80, 362.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:04.612, NVIDIA GeForce RTX 3090, 80, 362.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:04.713, NVIDIA GeForce RTX 3090, 80, 362.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:04.814, NVIDIA GeForce RTX 3090, 81, 360.44 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:04.914, NVIDIA GeForce RTX 3090, 81, 360.44 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:05.016, NVIDIA GeForce RTX 3090, 81, 360.44 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:05.117, NVIDIA GeForce RTX 3090, 81, 360.44 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:05.218, NVIDIA GeForce RTX 3090, 81, 360.44 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:05.318, NVIDIA GeForce RTX 3090, 79, 358.57 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:05.419, NVIDIA GeForce RTX 3090, 79, 358.57 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:05.520, NVIDIA GeForce RTX 3090, 79, 358.57 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:05.621, NVIDIA GeForce RTX 3090, 79, 358.57 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:05.722, NVIDIA GeForce RTX 3090, 79, 358.57 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:05.823, NVIDIA GeForce RTX 3090, 79, 362.07 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:05.923, NVIDIA GeForce RTX 3090, 79, 362.07 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:06.024, NVIDIA GeForce RTX 3090, 79, 362.07 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:06.125, NVIDIA GeForce RTX 3090, 79, 362.07 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:06.226, NVIDIA GeForce RTX 3090, 79, 362.07 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:06.327, NVIDIA GeForce RTX 3090, 80, 365.30 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:06.428, NVIDIA GeForce RTX 3090, 80, 365.30 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:06.530, NVIDIA GeForce RTX 3090, 80, 365.30 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:06.630, NVIDIA GeForce RTX 3090, 80, 365.30 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:06.731, NVIDIA GeForce RTX 3090, 80, 365.30 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:06.832, NVIDIA GeForce RTX 3090, 81, 362.39 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:06.933, NVIDIA GeForce RTX 3090, 81, 362.39 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:07.034, NVIDIA GeForce RTX 3090, 81, 362.39 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:07.135, NVIDIA GeForce RTX 3090, 81, 362.39 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:07.236, NVIDIA GeForce RTX 3090, 81, 362.39 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:07.337, NVIDIA GeForce RTX 3090, 79, 358.14 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:07.437, NVIDIA GeForce RTX 3090, 79, 358.14 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:07.539, NVIDIA GeForce RTX 3090, 79, 358.14 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:07.640, NVIDIA GeForce RTX 3090, 79, 358.14 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:07.741, NVIDIA GeForce RTX 3090, 79, 358.14 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:07.842, NVIDIA GeForce RTX 3090, 80, 364.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:07.943, NVIDIA GeForce RTX 3090, 80, 364.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:08.044, NVIDIA GeForce RTX 3090, 80, 364.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:08.145, NVIDIA GeForce RTX 3090, 80, 364.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:08.246, NVIDIA GeForce RTX 3090, 80, 364.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:08.347, NVIDIA GeForce RTX 3090, 80, 361.02 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:08.448, NVIDIA GeForce RTX 3090, 80, 361.02 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:08.549, NVIDIA GeForce RTX 3090, 80, 361.02 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:08.651, NVIDIA GeForce RTX 3090, 80, 361.02 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:08.751, NVIDIA GeForce RTX 3090, 80, 361.02 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:08.852, NVIDIA GeForce RTX 3090, 79, 359.14 W, 370.00 W, 1440 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:08.953, NVIDIA GeForce RTX 3090, 79, 359.14 W, 370.00 W, 1440 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:09.054, NVIDIA GeForce RTX 3090, 79, 359.14 W, 370.00 W, 1440 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:09.155, NVIDIA GeForce RTX 3090, 79, 359.14 W, 370.00 W, 1440 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:09.256, NVIDIA GeForce RTX 3090, 79, 359.14 W, 370.00 W, 1440 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:09.357, NVIDIA GeForce RTX 3090, 79, 359.29 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:09.458, NVIDIA GeForce RTX 3090, 79, 359.29 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:09.559, NVIDIA GeForce RTX 3090, 79, 359.29 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:09.660, NVIDIA GeForce RTX 3090, 79, 359.29 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:09.761, NVIDIA GeForce RTX 3090, 79, 362.82 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:09.862, NVIDIA GeForce RTX 3090, 79, 362.82 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:09.963, NVIDIA GeForce RTX 3090, 79, 362.82 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:10.064, NVIDIA GeForce RTX 3090, 79, 362.82 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:10.164, NVIDIA GeForce RTX 3090, 79, 362.82 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:10.265, NVIDIA GeForce RTX 3090, 80, 359.55 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:10.366, NVIDIA GeForce RTX 3090, 80, 359.55 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:10.467, NVIDIA GeForce RTX 3090, 80, 359.55 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:10.568, NVIDIA GeForce RTX 3090, 80, 359.55 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:10.669, NVIDIA GeForce RTX 3090, 80, 359.55 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:10.770, NVIDIA GeForce RTX 3090, 79, 357.06 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 34 %, P2
2026/09/10 08:58:10.870, NVIDIA GeForce RTX 3090, 79, 357.06 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 34 %, P2
2026/09/10 08:58:10.971, NVIDIA GeForce RTX 3090, 79, 357.06 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 34 %, P2
2026/09/10 08:58:11.072, NVIDIA GeForce RTX 3090, 79, 357.06 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 34 %, P2
2026/09/10 08:58:11.173, NVIDIA GeForce RTX 3090, 79, 357.06 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 34 %, P2
2026/09/10 08:58:11.274, NVIDIA GeForce RTX 3090, 79, 363.04 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 34 %, P2
2026/09/10 08:58:11.375, NVIDIA GeForce RTX 3090, 79, 363.04 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 34 %, P2
2026/09/10 08:58:11.476, NVIDIA GeForce RTX 3090, 79, 363.04 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 34 %, P2
2026/09/10 08:58:11.577, NVIDIA GeForce RTX 3090, 79, 363.04 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 34 %, P2
2026/09/10 08:58:11.678, NVIDIA GeForce RTX 3090, 79, 363.04 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 34 %, P2
2026/09/10 08:58:11.779, NVIDIA GeForce RTX 3090, 80, 361.67 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:11.880, NVIDIA GeForce RTX 3090, 80, 361.67 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:11.981, NVIDIA GeForce RTX 3090, 80, 361.67 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:12.082, NVIDIA GeForce RTX 3090, 80, 361.67 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:12.183, NVIDIA GeForce RTX 3090, 80, 361.67 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:12.284, NVIDIA GeForce RTX 3090, 80, 359.92 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:12.385, NVIDIA GeForce RTX 3090, 80, 359.92 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:12.486, NVIDIA GeForce RTX 3090, 80, 359.92 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:12.588, NVIDIA GeForce RTX 3090, 80, 359.92 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:12.688, NVIDIA GeForce RTX 3090, 80, 359.92 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:12.789, NVIDIA GeForce RTX 3090, 78, 359.45 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:12.890, NVIDIA GeForce RTX 3090, 78, 359.45 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:12.991, NVIDIA GeForce RTX 3090, 78, 359.45 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:13.092, NVIDIA GeForce RTX 3090, 78, 359.45 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:13.193, NVIDIA GeForce RTX 3090, 78, 359.45 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:13.294, NVIDIA GeForce RTX 3090, 79, 364.04 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:13.396, NVIDIA GeForce RTX 3090, 79, 364.04 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:13.497, NVIDIA GeForce RTX 3090, 79, 364.04 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:13.597, NVIDIA GeForce RTX 3090, 79, 364.04 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:13.698, NVIDIA GeForce RTX 3090, 79, 364.04 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:13.799, NVIDIA GeForce RTX 3090, 80, 360.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:13.900, NVIDIA GeForce RTX 3090, 80, 360.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:14.001, NVIDIA GeForce RTX 3090, 80, 360.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:14.102, NVIDIA GeForce RTX 3090, 80, 360.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:14.203, NVIDIA GeForce RTX 3090, 80, 360.36 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:14.304, NVIDIA GeForce RTX 3090, 79, 361.12 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:14.405, NVIDIA GeForce RTX 3090, 79, 361.12 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:14.506, NVIDIA GeForce RTX 3090, 79, 361.12 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:14.607, NVIDIA GeForce RTX 3090, 79, 361.12 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:14.708, NVIDIA GeForce RTX 3090, 79, 361.12 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:14.809, NVIDIA GeForce RTX 3090, 79, 360.75 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:14.911, NVIDIA GeForce RTX 3090, 79, 360.75 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:15.012, NVIDIA GeForce RTX 3090, 79, 360.75 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:15.113, NVIDIA GeForce RTX 3090, 79, 360.75 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:15.214, NVIDIA GeForce RTX 3090, 79, 360.75 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:15.315, NVIDIA GeForce RTX 3090, 78, 352.54 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:15.417, NVIDIA GeForce RTX 3090, 78, 352.54 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:15.518, NVIDIA GeForce RTX 3090, 78, 352.54 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:15.619, NVIDIA GeForce RTX 3090, 78, 352.54 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:15.720, NVIDIA GeForce RTX 3090, 78, 352.54 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:15.821, NVIDIA GeForce RTX 3090, 78, 347.02 W, 370.00 W, 1290 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:15.922, NVIDIA GeForce RTX 3090, 78, 347.02 W, 370.00 W, 1290 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:16.023, NVIDIA GeForce RTX 3090, 78, 347.02 W, 370.00 W, 1290 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:16.124, NVIDIA GeForce RTX 3090, 78, 347.02 W, 370.00 W, 1290 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:16.226, NVIDIA GeForce RTX 3090, 78, 347.02 W, 370.00 W, 1290 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:16.327, NVIDIA GeForce RTX 3090, 77, 341.54 W, 370.00 W, 1155 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:16.428, NVIDIA GeForce RTX 3090, 77, 341.54 W, 370.00 W, 1155 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:16.528, NVIDIA GeForce RTX 3090, 77, 341.54 W, 370.00 W, 1155 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:16.629, NVIDIA GeForce RTX 3090, 77, 341.54 W, 370.00 W, 1155 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:16.729, NVIDIA GeForce RTX 3090, 77, 341.54 W, 370.00 W, 1155 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:16.830, NVIDIA GeForce RTX 3090, 78, 328.55 W, 370.00 W, 1170 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:16.931, NVIDIA GeForce RTX 3090, 78, 328.55 W, 370.00 W, 1170 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:17.031, NVIDIA GeForce RTX 3090, 78, 328.55 W, 370.00 W, 1170 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:17.132, NVIDIA GeForce RTX 3090, 78, 328.55 W, 370.00 W, 1170 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:17.233, NVIDIA GeForce RTX 3090, 78, 328.55 W, 370.00 W, 1170 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:17.334, NVIDIA GeForce RTX 3090, 77, 321.64 W, 370.00 W, 1050 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:17.434, NVIDIA GeForce RTX 3090, 77, 321.64 W, 370.00 W, 1050 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:17.535, NVIDIA GeForce RTX 3090, 77, 321.64 W, 370.00 W, 1050 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:17.636, NVIDIA GeForce RTX 3090, 77, 321.64 W, 370.00 W, 1050 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:58:17.737, NVIDIA GeForce RTX 3090, 77, 321.64 W, 370.00 W, 1050 MHz, 9501 MHz, 100 %, 100 %, P2
